id,entry_date,inventory_number,author,title,publisher,city,year,category_id,call_number_author,call_number_title,category_name,source,quantity,status
799,30-5-2023,1311/SMPN3 KDR/2023,DRS.AMIN WIDJAJA TUNGGAL,MANAJEMEN MUTU TERPADU,RINEKA CIPTA,JAKARTA,1993,"658,32",AMI,MAN,"MANAJEMEN UMUM,ADMINISTRASI ",DAK203,1,BAIK
800,2-6-2023,1312/SMPN3 KDR/2023,AHMAD SAID,MENANAM MENTIMUN SECARA HIDROPONIK,AZKA PRESS,JAKARTA,2007,635.98,AHM,MEN,CARA PENANAMAN KHUSUS,DAK203,1,BAIK
801,2-6-2023,1314/SMPN3 KDR/2023,R.NURFADILAH ,MARI BEREKSPERIMEN DENGAN SAINS,MUSI PERKASA UTAMA ,,2007,600,NUR,MAR,TEKNOLOGI ILMU TERAPAN,DAK203,1,BAIK
802,2-6-2023,1315/SMPN3 KDR/2023,DIAN MALINI OKTOVINA,20 RAHASIA ALAMI OBAT TRADISIONAL NUSANTARA,NOBEL EDUMEDIA,PULOGADUNG,2008,600,DIAN,RAH,TEKNOLOGI ILMU TERAPAN,DAK203,1,BAIK
803,2-6-2023,1316/SMPN3 KDR/2023,JANET BIGHAM BERNSTEL,"GETTING ORGANIZED,PIAWAI DI KANTOR HANDAL DI RUMAH",ANDI YOGYAKARTA,YOGYAKARTA,2001,658,BER,GET,MANAJEMEN UMUM,DAK203,1,BAIK
804,2-6-2023,1317/SMPN3 KDR/2023,"L.COLVIN, E. SPEARE",HUTAN,GADING INTI PRIMA,JAKARTA,2009,634,COL,HUT,"TANAMAN,KEHUTANAN ",DAK203,1,BAIK
805,2-6-2023,1318/SMPN3 KDR/2023,IR.M HIDAYATUL MUTTAQIEN,PELUANG USAHA BUDI DAYA UDANG GALAH,TITIAN ILMU,BANDUNG,2009,"639,31",HID,PEL,"HEWAN,PEMELIHARAAN IKAN ",DAK203,1,BAIK
806,2-6-2023,1319/SMPN3 KDR/2023,ENDAR WISMULYANI,LEZATNYA NASI KREASIKU,PERMATA EQUATOR MEDIA,JAKARTA,2008,"641,7",END,LEZ,MAKANAN.PROSES TEKNIK MEMASAK ,DAK203,1,BAIK
807,2-6-2023,1320/SMPN3 KDR/2023,WENI RAHAYU ,MENGENAL JENIS DAN BAHAYA NARKOBA,MEDIANTARA,JAKARTA,2009,"613,8",WEN,MEN,"KESEHATAN UMUM,KECANDUAN ",DAK203,1,BAIK
808,2-6-2023,1321/SMPN3 KDR/2023,DRS.SRI RAHARDJO,AKUNTASI DASAR UNTUK SMU,KANISIUS,YOGYAKARTA,1994,657,SRI,AKU,AKUNTANSI ,DAK203,1,BAIK
809,2-6-2023,1322/SMPN3 KDR/2023,LESTARI,PERSAHABATAN YANG SEJATI,AZKA PRESS,JAKARTA,2006,613,LES,PER,KESEHATAN UMUM,DAK203,1,BAIK
810,2-6-2023,1323/SMPN3 KDR/2023,DRA.INDRAWATI,BAHAN-BAHAN UNTUK KOMESTIK,ARTHA RIVERA,,JAKARTA BARAT,"647,72",IND,BAH,MANAJEMEN RUMAH TANGGA,DAK203,1,BAIK
811,2-6-2023,1324/SMPN3 KDR/2023,PROF.IR.NG.PUTU SUECA,BEKERJA SEBAGAI ARSITEK,ESENSI ERLANGGA GROUP,JAKARTA,2010,600,SUE,BEK,TEKNOLOGI ILMU TERAPAN,DAK203,1,BAIK
812,2-6-2023,1325/SMPN3 KDR/2023,AGE WIDRO,KERIPIK SINGKONG BERGIZI,PANCA ANUGRAH SAKTI,TANGERANG,2010,"641,7",WID,KER,MAKANAN.PROSES TEKNIK MEMASAK ,DAK203,1,BAIK
813,2-6-2023,1327/SMPN3 KDR/2023,DIANA HAPSARI,ANEKA OLAHAN UMBI-UMBIAN,SARANA PANCA KARYA NUSA,,2009,"641,8",DIA,ANE,"MAKANAN,MASAKAN BERBAGAI JENIS",DAK203,1,BAIK
814,2-6-2023,1329/SMPN3 KDR/2023,ABDUL ROZAK ZAIDAN ,GOENAWAN MOHAMAD BERPUISI DENGAN IRONI,BUKUPOP,,2009,648,ABD,GOE,PENGATURAN RUMAH,DAK203,1,BAIK
815,2-6-2023,1330/SMPN3 KDR/2023,ZULKAYARNI LALA KOMALA,"VARIASI RENDANG KALIO,BALADO",GRAMEDIA PUSTAKA UTAMA,JAKARTA,2002,"641,5",ZUL,VAR,"MAKANAN,MASAKAN ",DAK203,1,BAIK
816,2-6-2023,1333/SMPN3 KDR/2023,NUR KHOIRO UMATIN ,AYO MEMBUAT MAKANAN YANG AWET DAN LEZAT,PERMATA EQUATOR MEDIA,JAKARTA,2008,"641,7",NUR,AYO,MAKANAN.PROSES TEKNIK MEMASAK ,DAK203,1,BAIK
817,2-6-2023,1334/SMPN3 KDR/2023,BAMBANG TRIM ,CARA JODI MENOLAK NARKOBA,AZKA PRESS,,nan,613,BAM,CAR,KESEHATAN UMUM,DAK203,1,BAIK
818,2-6-2023,1335/SMPN3 KDR/2023,FRANKLIN WATTS,KAYU DAN LINGKUNGAN,PAKAR RAYA,,2006,640,FRA,KAY,KESEJRAHTAAN RUMAH TANGGA ,DAK203,1,BAIK
819,2-6-2023,1337/SMPN3 KDR/2023,ANANG SAEPULOH ,TANAMAN PENYANGGA KEHIDUPAN,HABSA JAYA,,2009,"631,4",ANA,TAN,KONSERVASI,DAK203,1,BAIK
820,2-6-2023,1338/SMPN3 KDR/2023,AZHARY,BUDIDAYA IKAN GURAME,AZKA PRESS,JAKARTA,2006,"636,01",AZH,BUD,"PETERNAKAN,USAHA TANI ",DAK203,1,BAIK
821,2-6-2023,1339/SMPN3 KDR/2023,YULIA NURSETYAWATHIE,PENGAWETAN MAKANAN DIMANISKAN,KARYA KITA,,2006,"641,4",YUL,PEN,"MAKANAN,PENGAWETAN ",DAK203,1,BAIK
822,2-6-2023,1340/SMPN3 KDR/2023,HARMONO ,BUDI DAYA DAN PELUANG BISNIS JAHE,AGROMEDIA PUSTAKA,TANGERANG,2005,"633,88",HAR,BUD,TANAMAN KEBUN ,DAK203,1,BAIK
823,3-6-2023,1341/SMPN3 KDR/2023,YAYAT PRIATI,CARA SEDERHANA PEMBUATAN IKAN ASAP,PANCA ANUGRAH SAKTI,SUKABUMI,2007,"641,3",YAY,CAR,MAKANAN DAN BAHAN MAKANAN ,DAK203,1,BAIK
824,3-6-2023,1342/SMPN3 KDR/2023,NANCY ANDI YOGYAKARTA,SENI MEMOTIVASI MENGUASAI KEAHLIAN YANG ANDA PERLUKAN,ANDI YOGYAKARTA,,YOGYAKARTA,"658,3",NAN,SEN,"MANAJEMEN UMUM,PERSONALIA",DAK203,1,BAIK
825,3-6-2023,1343/SMPN3 KDR/2023,TRISMARDANU,YUK BERTANAM TANAMAN PERKEBUNAN,PERMATA EQUATOR MEDIA,JAKARTA,2008,633,TRI,YUK,"TANAMAN LADANG,PERKEBUNAN ",DAK203,1,BAIK
826,3-6-2023,1344/SMPN3 KDR/2023,YOGIE NUGRAHA ASYASETIA ,KESEHATAN MENGENAL APOTEK HIDUP,KARYA MANDIRI PRATAMA,JAKARTA,2007,"615,3",YOG,KES,"FARMAKOLOGI,OBAT ORGANIS",DAK203,1,BAIK
827,3-6-2023,1345/SMPN3 KDR/2023,DRA.AZIMAR ENONG ,TATA CARA MELAMAR PEKERJAAN,RINEKA CIPTA,JAKARTA,2005,"658,31",AZI,TAT,"MANJEMEN UMUM,UNSUR-UNSUR",DAK203,1,BAIK
828,3-6-2023,1349-1351/SMPN3 KDR/2023,EKO PW,CARA MEMBUAT PUPUK HIDROPONIK,DHARMA UTAMA PUBLISHING,JAKARTA,2006,"631,58",EKO,CAR,"TEKNIK PROSEDUR,PENGOLAHAN KHUSUS ",DAK203,3,BAIK
829,3-6-2023,1354-1355/SMPN3 KDR/2023,EKA PURJIYANTA S.PD,MEMBUAT NERACA,AZKA PRESS,JAKARTA,2006,"621,99",EKA,MEM,"PERKAKAS,LAIN-LAIN ALAT",DAK203,2,BAIK
830,3-6-2023,1356-1357/SMPN3 KDR/2023,AGE WIDRO,MENYABLON ITU GAMPANG,PANCA ANUGRAH SAKTI,TANGERANG,2007,686,AGE,MEN,PERCETAKAN DAN KEGIATAN,DAK203,2,BAIK
831,3-6-2023,1358-1359/SMPN3 KDR/2023,MUNTAZAR,PENATAAN PEKARANGAN RUMAH,INTIMEDIA CIPTANUSANTARA,,JAKARTA TIMUR,"643,5",MUN,PEN,"RUMAH DAN PERLENGKAPAN,LAIN RUANG",DAK203,2,BAIK
832,3-6-2023,1360-1361/SMPN3 KDR/2023,YUDI PURBOWINATO ,PENGOLAHAN AIR GAMBUT MENJADI AIR MINUM,AZKA PRESS,PONDOK GEDE,2006,628,YUD,PEN,TEKNIK KESEHATAN ,DAK203,2,BAIK
833,3-6-2023,1364-1365/SMPN3 KDR/2023,TITIN KURAESIN,MENGENAL LUKA DAN PENANGANANNYA,KARYA KITA,BANDUNG,2007,"617,1",TIT,MEN,PEMBEDAHAN .LUKA-LUKA,DAK203,2,BAIK
834,3-6-2023,1366-1367/SMPN3 KDR/2023,AGE WIDRO,AYO MEMBUAT BANDENG PRESTO,PANCA ANUGRAH SAKTI,TANGERANG,2010,"641,7",AGE,AYU,"MAKANAN,PROSES MEMASAK",DAK203,2,BAIK
835,3-6-2023,1368-1369/SMPN3 KDR/2023,ALYA SUKMAPUTRI,TRANSPORTASI,MEDIA KOMUNIKASI,,2007,"629,04",ALY,TRA,"CABANG TEKNIK,PENGANGKUTAN ",DAK203,2,BAIK
836,3-6-2023,1370-1371/SMPN3 KDR/2023,SIDIK PURNOMO ,MESIN LAS LISTRIK OUTPUT AC,VISINDO MEDIA PERSADA,BANDUNG,2007,"621,97",SID,MES,"PERLENGKAPAN TEKNIS,ALAT ",DAK203,2,BAIK
837,5-6-2023,1374-1375/SMPN3 KDR/2023,DANDANG A.DAHLAN,KAYU JATI SI BANGSAWAN DARI TANAH TANDUS,ERA PUSTAKA UTAMA,SOLO,2010,"634,97",DAN,KAY,POHON JENIS KHUSUS ,DAK203,2,BAIK
838,5-6-2023,1376-1377/SMPN3 KDR/2023,MASROKHAH ,MENGAIS REZEKI DARI LAMTORO,AZKA PRESS,JAKARTA,2006,640,MAS,MEN,KESEJRAHTAAN RUMAH TANGGA ,DAK203,2,BAIK
839,5-6-2023,1378-1379/SMPN3 KDR/2023,SUPARMAN AMA .PD,SISTEM PENJERNIHAN AIR TRADISONAL,AZKA PRESS,JAKARTA,2006,"628,1",SUP,SIS,"TEKNIK KESEHATAN,PERSEDIAN AIR ",DAK203,2,BAIK
840,5-6-2023,1380-1381/SMPN3 KDR/2023,MARTHA DANI HESTIANAWATI ,"BEKAL SEKOLAH FAVORIT ANAK SEHAT,LEZAT DAN MUDAH",ANDI,YOGYAKARTA,2013,"641,5",MAR,BEK,"MAKANAN DAN MINUMAN,MASAKAN ",DAK203,2,BAIK
841,5-6-2023,1382-1383/SMPN3 KDR/2023,S.ALI YASIR ,BISMILLAH BETERNAK LEBAH,INTERMASA,JAKARTA,2006,"638,1",ALI,BIS,"PEMELIHARAAN SERANGGA,LEBAH MADU ",DAK203,2,BAIK
842,5-6-2023,1386-1387/SMPN3 KDR/2023,YENI INDRIANTI ,BERKREASI DENGAN LILIN WARNA,CITRA CIPTA PURWOSARI ,JAKARTA,2006,"665,1",YEN,BER,"TEKNOLOGI MINYAK,LILIN ",DAK203,2,BAIK
843,5-6-2023,1390-1391/SMPN3 KDR/2023,H.M SUKAWATI ABU BAKAR ,KESEHATAN REPRODUKSI DAN KELUARGA BERENCANA,RAJA  GRAFINDO PERSADA,DEPOK,2014,614,SUK,KES,KESEHATAN MASYARAKAT,DAK203,2,BAIK
844,5-6-2023,1392-1393/SMPN3 KDR/2023,PROF.DR UMAR FAHMI ACHMADI ,KESEHATAN MASYARAKAT TEORI DAN APLIKASI,RAJA  GRAFINDO PERSADA,JAKARTA,2014,614,UMA,KES,KESEHATAN MASYARAKAT,DAK203,2,BAIK
845,5-6-2023,1398-1399/SMPN3 KDR/2023,ANG SONHAJI ,MENGAISREZEKI DARI BARANG RONGSOKAN,INTIMEDIA CIPTANUSANTARA,JAKARTA,2015,"650,1",ANG,MEN,"MANAJEMEN,SUKSES PRIBADI",DAK203,2,BAIK
846,5-6-2023,1400-1401/SMPN3 KDR/2023,ANNA SELBY,MAKANAN BERKHASIAT 25 MAKANAN BERGIZI SUPER UNTUK KESEHATAN,ERLANGGA,,2004,641,ANN,MAK,MAKANAN DAN MINUMAN ,DAK203,2,BAIK
847,5-6-2023,1402-1403/SMPN3 KDR/2023,KARDONO,BUDIDAYA DAN MANFAAT KECUBUNG JENGGER AYAM DAN KANA,ARMANDELTA SELARAS,JAKARTA,2010,633,KAR,BUD,"TANAMAN LADANG,PERKEBUNAN ",DAK203,2,BAIK
848,5-6-2023,1404-1405/SMPN3 KDR/2023,"DRS.MIF BAIHAQI,MSI",MEMAHAMI DAN MEMBANTU ANAK ADHD,REFIKA ADITAMA,BANDUNG,2010,"616,08",BAI,MEM,KEDOKTERAN PSIKOSOMATIK,DAK203,2,BAIK
849,5-6-2023,1406-1407/SMPN3 KDR/2023,SIRIN FAUSIAH ,MENGENAL PENCEMARAN LINGKNGAN DAN UPAYA PENANGGULANGAN,INTIMEDIA CIPTANUSANTARA,JAKARTA,2013,"628,5",SIR,MEN,"TEKNIK KESEHATAN,POLUSI SANITASI ",DAK203,2,BAIK
850,5-6-2023,1408-1410/SMPN3 KDR/2023,DANI HAMDANI,ADA APA DALAM TUBUH KITA,PANCA ANUGRAH SAKTI,TANGERANG,2008,612,DAN,ADA,FISIOLOGI MANUSIA ,DAK203,3,BAIK
851,5-6-2023,1411-1412/SMPN3 KDR/2023,DRS.BOENTARTO,KIAT SUKSES JUAL BELI MOBIL,PUSPA TERAMPIL ,JAKARTA,2010,"650,1",BOE,KIA,"MANAJEMEN,SUKSES PRIBADI",DAK203,2,BAIK
852,5-6-2023,1413-1414/SMPN3 KDR/2023,M.GHUFRAN H.KORDI K ,PENANGGULANGAN HAMA DAN PENYAKIT IKAN KAKAP,PERCA,JAKARTA,2004,"639,32",GHU,PEN,"HEWAN,PEMELIHARAAN IKAN ",DAK203,2,BAIK
853,5-6-2023,1415-1416/SMPN3 KDR/2023,LENITA ,MEMELIHARA KESEHATAN GIGI MULUT,INDRADJAYA JAKARTA,JAKARTA,2001,"617,601",LEN,MEM,"TOPIK BERKAITAN,KEDOKTERAN GIGI",DAK203,2,BAIK
854,5-6-2023,1417-1418/SMPN3 KDR/2023,DIDIK DJUNAEDI,"BERAT,WAKTU DAN PENGUKURAN",GADING INTI PRIMA,JAKARTA,2010,510,DIK,BER,MATEMATIKA,DAK203,2,BAIK
855,5-6-2023,1419-1420/SMPN3 KDR/2023,TITA ,PANDUAN PRAKTIS BERBUSANA,PERCA,JAKARTA,2010,646,TIT,PAN ,"JAHITAN,PAKAIAN",DAK203,2,BAIK
856,5-6-2023,1421-1422/SMPN3 KDR/2023,SARIE,BUDI DAYA IKAN LELE,KARYA MANDIRI NUANTARA ,JAKARTA,2007,"639,31",SAR,BUD,"HEWAM,PEMELIHARAAN IKAN ",DAK203,2,BAIK
857,5-6-2023,1423-1424/SMPN3 KDR/2023,SUPARMAN ,KIAT MENCEGAH PENURUNAN PRODUKSI TELUR,AZKA PRESS,BEKASI,2006,"637,5",SUP,KIAT,"INDUSTRI,PRODUKSI TELUR ",DAK203,2,BAIK
858,6-6-2023,1427-1428/SMPN3 KDR/2023,SITI NURHASANAH SE,MAHIR AKUNTANSI DENGAN CARA SEDERHANA,ERA PUSTAKA UTAMA,SURAKARTA,2008,657,SIT,MAH,AKUNTANSI ,DAK203,2,BAIK
859,6-6-2023,1429-1430/SMPN3 KDR/2023,KURNIASIH ,BEGINI CARA MENGAWETKAN MAKANAN,KARYA KITA ,BANDUNG,2007,"641,4",KUR,BEG,"MAKANAN, PENGAWETAN PENYIMPANAN ",DAK203,2,BAIK
860,6-6-2023,1435-1436/SMPN3 KDR/2023,EDI WARSIDI,BAGAIMANA MENGOLAH DAN MENGAWETKAN IKAN,MITRA UTAMA ,BEKASI,2008,"641,3",EDI,BAG,MAKANAN DAN BAHAN MAKANAN ,DAK203,2,BAIK
861,6-6-2023,1437-1438/SMPN3 KDR/2023,WAYAN WINDIA,TRASFORMASI SISTEM IRIGASI SUBAK YANG BERLANDASKAN TRI HITA KARANA,PUSTAKA BALI POST,DENPASAR,2006,630,WIN,TRA,"PERTANIAN,TEKNOLOGI BERKAITAN ",DAK203,2,BAIK
862,6-6-2023,1439-1441/SMPN3 KDR/2023,TITIN KURAESIN,DOKTER DI RUMAH ANDA,NUANSA CITRA GRAFIKA ,BANDUNG,2007,"613,5",TIT,DOK,"FARMAKOLOGI,OBAT ORGANIS",DAK203,3,BAIK
863,6-6-2023,1442-1443/SMPN3 KDR/2023,KURNIASIH ,WASPADAI BAHAN KIMIA DI RUMAH KITA,VISINDO MEDIA PERSADA,JAKARTA,2006,661,KUR,WAS,TEKNOLOGI BAHAN KIMIA,DAK203,2,BAIK
864,6-6-2023,1444-1445/SMPN3 KDR/2023,RUKMAMAN ,PENANGKARAN CUCAK HIJAU,MITRA UTAMA ,BEKASI,2009,"636,6",RUK,PEN,"PETERNAKAN,BURUNG",DAK203,2,BAIK
865,6-6-2023,1446-1447/SMPN3 KDR/2023,SUTRISNO,BUDI DAYA LELE DUMBO,AZKA PRESS,BANDUNG,2006,"639,31",SUT,BUD,"HEWAN,PEMELIHARAAN IKAN ",DAK203,2,BAIK
866,6-6-2023,1448-1449/SMPN3 KDR/2023,SLAMET SOESENO ,BETERNAK IKAN LELE,INTERMASA,JAKARTA,1985,"639,31",SLA,BET,"HEWAN,PEMELIHARAAN IKAN ",DAK203,2,BAIK
867,6-6-2023,1450-1451/SMPN3 KDR/2023,"SUPARMAN,AMA PD",TEKNIK MENCANGKOK YANG MUDAH,AZKA PRESS,JAKARTA,2006,"631,54",SUP,TEK,"TEKNIK,CANGKOKAN ",DAK203,2,BAIK
868,6-6-2023,1452-1453/SMPN3 KDR/2023,SUPARMAN,BETERNAK AYAM JAWA SUPER,GANECA EXACT,DEMAK,2006,"636,5",SUP,BET,"PETERNAKAN,UNGGAS AYAM ",DAK203,2,BAIK
869,6-6-2023,1454-1455/SMPN3 KDR/2023,NAVO KIFAUT,SANG KESATRIA,GANECA EXACT,JAKARTA,2009,600,NAV,SAN,ILMU TERAPAN ,DAK203,2,BAIK
870,6-6-2023,1456-1457/SMPN3 KDR/2023,FITRYAN G.DENNIS,BEKERJA SEBAGAI SUTRADARA,ESENSI ERLANGGA GROUP,JAKARTA,2008,600,FIT,BEK,ILMU TERAPAN ,DAK203,2,BAIK
871,6-6-2023,1458-1459/SMPN3 KDR/2023,IR.SAMPAGUITA SYAFREZANI,MANFAAT TUMBUHAN BUNGA PENGHIAS PEKARANGAN,TITIAN ILMU,BANDUNG,2009,630,SAM,MAN,PERTANIAN ,DAK203,2,BAIK
872,6-6-2023,1460-1461/SMPN3 KDR/2023,ADRIAN R NUGRAHA,EXERCISE FOR YOUR HEALTH,MULTI TRUST CREATIVE,BANDUNG,2008,614,ADR,EXE,KESEHATAN MASYARAKAT,DAK203,2,BAIK
873,6-6-2023,1462-1464/SMPN3 KDR/2023,TANTI SETIAWATI,SERI KESEHATAN MENGENAL TEH DAN KHASIATNYA,KARYA MANDIRI PRATAMA,JAKARTA,2007,"641,2",TAN,SER,MINUMAN ,DAK203,3,BAIK
874,6-6-2023,1465-1466/SMPN3 KDR/2023,KUNCORO DM,MENGENAL TUMBUHAN-TUMBUHAN BERKHASIAT OBAT,AMALIA ,JAKARTA,2012,615,KUN,MEN,"FARMAKOLOGI,ILMUTERAPI",DAK203,2,BAIK
875,6-6-2023,1467-1470/SMPN3 KDR/2023,H.HEPPY TRENGGONO ,9 PERTANYAAN FUNDAMENTAL,ESENSI ERLANGGA GROUP,,2014,600,HEP,PER,ILMU TERAPAN ,DAK203,4,BAIK
876,7-6-2023,1471-1474/SMPN3 KDR/2023,DENDI S.A.R ,PEMBUATAN MINYAK KELAPA,AZKA PRESS,BANDUNG,1992,"641,6",DEN,PEM,MASAK BAHAN KHUSUS,DAK203,4,BAIK
877,7-6-2023,1475-1476/SMPN3 KDR/2023,ERMA YULIHASTINI,BEKERJA SEBAGAI PERAWAT,ESENSI ERLANGGA GROUP,,2009,"610,7",ERM,BEK,"ILMU KEDOKTERAN,PERAWATAN ",DAK203,2,BAIK
878,7-6-2023,1477-1478/SMPN3 KDR/2023,ERMA YULIHASTINI,BEKERJA SEBAGAI BIDAN,ESENSI ERLANGGA GROUP,,2008,"618,2",ERM,BEK,"CABANG LAIN KEDOKTERAN,KEBIDANAN ",DAK203,2,BAIK
879,7-6-2023,1479-1480/SMPN3 KDR/2023,SITI ROCHANI,BUDI DAYA TANAMAN ANGGREK,AZKA PRESS,JAKARTA,2006,"630,7",SIT,BUD,"PERTANIAN,PENGAJARAN ",DAK203,2,BAIK
880,7-6-2023,1481-1482/SMPN3 KDR/2023,AYU HAPSARI ,KIAT MEMILIH DAN MEMELIHARA IGUANA,BINAMUDA ,,2008,"639,3",HAP,KIA,"HEWAN,PEMELIHARAAN VERTEBRATA ",DAK203,2,BAIK
881,7-6-2023,1483-1486/SMPN3 KDR/2023,AMIN KUNEIFI ELFACHMI ,PENGANTAR PENDIDIKAN,ERLANGGA,,2016,500,KUN ,PEN ,ILMU-ILMU MURNI ,DAK203,4,BAIK
882,7-6-2023,1487-1488/SMPN3 KDR/2023,ASYARI ,MERAWAT KUCING KESAYANGAN,GANECA EXACT,JAKARTA,2008,"636,8",ASY,MER,PETERNAKAN KUCING ,DAK203,2,BAIK
883,7-6-2023,1489-1490/SMPN3 KDR/2023,SUNARI ,TEKNIK PENGELASAN LOGAM,GANECA EXACT,JAKARTA,2007,"620,16",SUN,TEK,"ILMU TEKNIK,LOGAM CAMPURAN ",DAK203,2,BAIK
884,7-6-2023,1491-1494/SMPN3 KDR/2023,ARIS SETYAWAN ,BELAJAR DENGAN OTAK KANAN,ESENSI ERLANGGA GROUP,,2015,600,ARI,BEL,ILMU TERAPAN ,DAK203,4,BAIK
885,7-6-2023,1503-1504/SMPN3 KDR/2023,DADAN AHMAD S ,MENGENAL MAKANAN SEHAT,KARYA MANDIRI PRATAMA,JAKARTA,2008,"641,3",DAD,MEN ,"MAKANAN,BAHAN-BAHAN MAKANAN ",DAK203,2,BAIK
886,7-6-2023,1505-1506/SMPN3 KDR/2023,SARDHI DURYATMO ,ANEKA RAMUAN BERKHASIAT DARI TEMU-TEMUAN,PUSPASWARA,JAKARTA,2010,"641,2",SAR,ANE,MINUMAN ,DAK203,2,BAIK
887,7-6-2023,1507-1509/SMPN3 KDR/2023,DYAH NOVIETA HANDAYANI ,BEKERJA SEBAGAI TNI AD,ESENSI ERLANGGA GROUP,JAKARTA,2008,600,DYA,BEK,ILMU TERAPAN ,DAK203,3,BAIK
888,7-6-2023,1510-1511/SMPN3 KDR/2023,DIDIK DJUNAEDI,MENGENAL BILANGAN DAN MENUMAKAN POLA,GADING INTI PRIMA,JAKARTA,2010,510,DID,MEN,MATEMATIKA,DAK203,2,BAIK
889,7-6-2023,1514-1515/SMPN3 KDR/2023,NURULI KHOTIMAH ,BUDI DAYA TANAMAN PANGAN,KARYA MANDIRI NUSANTARA,JAKARTA,2007,"633,1",NUR,BUD,"TANAMAN LADANG,BIJI-BIJIAN ",DAK203,2,BAIK
890,7-6-2023,1516-1517/SMPN3 KDR/2023,ANDINI IASHA AMALA ,MENGENAL TEKNOLOGI ROKET,IASHA JAYA,,2012,"621,43",AND,MEN ,"TEKNOLOGI,MESIN PEMBAKARAN ",DAK203,2,BAIK
891,7-6-2023,1524-1525/SMPN3 KDR/2023,"SUTEDJO, S.PD",BUDI DAYA JAMBU AIR KAGET DELIMA,AZKA PRESS,JAKARTA,2006,"634,4",SUT,BUD,"TANAMAN,BUAH-BUAHAN ",DAK203,2,BAIK
892,7-6-2023,1526-1527/SMPN3 KDR/2023,RICHARD PLATT,SERI IDE CEMERLANG LISTRIK,GRAFINDO MEDIA PRATAMA,BANDUNG,2003,"621,381",RIC,SER,"FISIKA TERAPAN,ELEKTRONIKA ",DAK203,2,BAIK
893,7-6-2023,1528-1530/SMPN3 KDR/2023,DIAN NOVITASARI ,MENGENAL PENYAKIT KULIT DAN CARA PENCEGAHANNYA,ALBAMA,,2007,"616,9",DIA,MEN,"PENYAKIT,LAIN-LAIN PENYAKIT ",DAK203,2,BAIK
894,7-6-2023,1531-1532/SMPN3 KDR/2023,PROF DR AHMAD MUBARAK M.A,BUKU SERI AKHLAK MULIA HIDUP BERHIAS ILMU,IMTIMA ,,2008,570,MUB,BUK,ILMU TENTANG KEHIDUPAN,DAK203,2,BAIK
895,7-6-2023,1533-1534/SMPN3 KDR/2023,IR.BUDI SAMADI ,SUKSES BUDIDAYA VANILI,ANGKASA BANDUNG,BANDUNG,2010,631,BUD,SUK,"TEKNIK PROSEDUR,PERTANIAN ",DAK203,2,BAIK
896,7-6-2023,1535-1539/SMPN3 KDR/2023,ALANNA FARDIANI ,AYO MENGUKUR VOLUME,GRAHA ILMU MULIA ,SURABAYA,2009,"516,23",ALA,AYO,"ILMU UKUR,UKUR RUANG ",DAK203,5,BAIK
897,8-6-2023,1540-1541/SMPN3 KDR/2023,KARDONO ,"BUDIDAYA DAN MANFAAT TAPAK DARA,SEMBUNG NYAWA,CABE LIDAH BUAYA",BINA SUMBER DAYA MIPA,JAKARTA,2015,633,KAR,BUD,"TANAMAN LADANG,PERKEBUNAN ",DAK203,2,BAIK
898,8-6-2023,1542-1543/SMPN3 KDR/2023,SOEDJONO BSC ,PERKAKAS DAN BAHAN TEKNIK OTOMOTIF,ANGKASA BANDUNG,BANDUNG,2009,"620,8",SOE,PER,"ILMU TEKNIK,FAKTOR MANUSIA ",DAK203,2,BAIK
899,8-6-2023,1544/SMPN3 KDR/2023,MORASELA WATTIMENA ,MENGAPA AKU HARUS GOSOK GIGI,PUSPA SWARA,,2011,"617,6",MOR,MEN,KEDOKTERAN GIGI,DAK203,1,BAIK
900,8-6-2023,1546-1548/SMPN3 KDR/2023,RASJOYO,MENGENAL BATIK TRADISIONAL,AZKA PRESS,JAKARTA,2008,686,RAS,MEN ,PERCETAKAN DAN KEGIATAN,DAK203,3,BAIK
901,8-6-2023,1549-1550/SMPN3 KDR/2023,POPPY H.LOEKITO,SMOCK UNTUK PEMULA,PUSPA SWARA,JAKARTA,2010,"646,6",POP,SMO,"JAHITAN,PAKAIAN",DAK203,2,BAIK
902,8-6-2023,1555-1556/SMPN3 KDR/2023,KARDONO,"BUDIDAYA DAN MANFAAT KENCUR BAGI KESEHATAN,MAKANAN,MINUMAN",BINA SUMBER DAYA MIPA,JAKARTA,2015,633,KAR,BUD,"TANAMAN LADANG,PERKEBUNAN ",DAK203,2,BAIK
903,8-6-2023,1557-1558/SMPN3 KDR/2023,ANDRIYATIE POERWANINGSIH,AYO MENGENAL PENYAKIT TAK MENULAR,MEDIANTARA ,JAKARTA,2009,"616,9",AND,AYO,"PENYAKIT,LAIN-LAIN PENYAKIT ",DAK203,2,BAIK
904,8-6-2023,1561-1562/SMPN3 KDR/2023,KARDONO,"BUDIDAYA DAN MANFAAT WORTEL,SIRSAK DAN ALPUKAT",ARMANDELTA SELARAS,JAKARTA,2010,633,KAR,BUD,"TANAMAN LADANG,PERKEBUNAN ",DAK203,2,BAIK
905,8-6-2023,1563-1564/SMPN3 KDR/2023,YANA SUTISNA S.SI,MENGENAL TUBUH KITA,ANGKASA BANDUNG,BANDUNG,2009,611,YAN,MEN,"ANATOMI MANUSIA,BIOLOGI SEL,JARINGAN ",DAK203,2,BAIK
